name ts   x y z   roll pitch yaw  err delay
HR_6 1776353918.083922000 1.000000   -6.97636e-14 0.24 -3.85365e-14   3.6362e-10 -7.77307e-17 0.0001   1.5e-05
QR_4 1776353918.083922000 0.376752   0.411528 0.137484 0.0174338   0.0032083 -0.057952 0.0001   1.5e-05
HR_6 1776353918.093922000 1.000000   -6.97636e-14 0.24 -3.85365e-14   3.6362e-10 -7.77307e-17 0.0001   5e-05
QR_4 1776353918.093922000 0.383496   0.418288 0.141181 0.0217893   -0.000777643 -0.0580899 0.0001   5e-05
HR_6 1776353918.103922000 1.000000   -6.97636e-14 0.24 -3.85365e-14   3.6362e-10 -7.77307e-17 0.0001   5.8e-05
QR_4 1776353918.103922000 0.390224   0.425034 0.144981 0.0261801   -0.00468338 -0.0569279 0.0001   5.8e-05
HR_6 1776353918.113922000 1.000000   -6.97636e-14 0.24 -3.85365e-14   3.6362e-10 -7.77307e-17 0.0001   1.1e-05
QR_4 1776353918.113922000 0.400310   0.435115 0.150898 0.0323847   -0.0106204 -0.0551986 0.0001   1.1e-05
HR_6 1776353918.123922000 1.000000   -6.97636e-14 0.24 -3.85365e-14   3.6362e-10 -7.77307e-17 0.0001   2.7e-05
QR_4 1776353918.123922000 0.407026   0.441793 0.154947 0.0363456   -0.0144226 -0.0547551 0.0001   2.7e-05
HR_6 1776353918.133922000 1.000000   -6.97636e-14 0.24 -3.85365e-14   3.6362e-10 -7.77307e-17 0.0001   9e-06
QR_4 1776353918.133922000 0.417046   0.451781 0.161136 0.0422325   -0.019846 -0.0545805 0.0001   9e-06
HR_6 1776353918.143922000 1.000000   -6.97636e-14 0.24 -3.85365e-14   3.6362e-10 -7.77307e-17 0.0001   2e-05
QR_4 1776353918.143922000 0.423698   0.458424 0.165339 0.0458338   -0.0233466 -0.0539889 0.0001   2e-05
HR_6 1776353918.153922000 1.000019   -3.2257e-05 0.240015 0.000134398   7.75047e-05 2.55989e-09 0.0001   0.001493
QR_4 1776353918.153922000 0.433400   0.46862 0.171616 0.0504495   -0.0268594 -0.0493423 0.0001   0.001493
HR_6 1776353918.163923000 1.000000   -8.00973e-07 0.24 3.32609e-06   1.95395e-06 9.77586e-09 0.0001   1.6e-05
QR_4 1776353918.163923000 0.438163   0.473846 0.174731 0.0521007   -0.027818 -0.0445901 0.0001   1.6e-05
HR_6 1776353918.173923000 0.999988   2.00002e-05 0.23999 -8.33447e-05   -4.80276e-05 1.18107e-08 0.0001   2.1e-05
QR_4 1776353918.173923000 0.444430   0.48087 0.1789 0.0542437   -0.0287829 -0.0369947 0.0001   2.1e-05
HR_6 1776353918.183923000 0.999995   8.55118e-06 0.239996 -3.56388e-05   -2.05199e-05 1.16333e-08 0.0001   4.1e-05
QR_4 1776353918.183923000 0.452196   0.489626 0.18416 0.0569937   -0.030155 -0.0272353 0.0001   4.1e-05
HR_6 1776353918.193923000 0.999989   1.92488e-05 0.239991 -8.02118e-05   -4.62267e-05 1.47699e-08 0.0001   1e-05
QR_4 1776353918.193923000 0.461509   0.500363 0.190364 0.0607958   -0.0287074 -0.0125493 0.0001   1e-05
HR_6 1776353918.203923000 0.999989   1.8678e-05 0.239991 -7.7832e-05   -4.48557e-05 1.54295e-08 0.0001   9.5e-05
QR_4 1776353918.203923000 0.467697   0.507522 0.19451 0.0635182   -0.0279907 -0.00255852 0.0001   9.5e-05
HR_6 1776353918.213923000 0.999995   9.53983e-06 0.239995 -3.97561e-05   -2.29013e-05 1.6482e-08 0.0001   1e-06
QR_4 1776353918.213923000 0.475503   0.516613 0.199699 0.0672287   -0.0261963 0.0118714 0.0001   1e-06
HR_6 1776353918.223923000 0.999997   4.8205e-06 0.239998 -2.00923e-05   -1.15646e-05 1.77768e-08 0.0001   1.4e-05
QR_4 1776353918.223923000 0.483268   0.525716 0.20501 0.071302   -0.0253166 0.0267826 0.0001   1.4e-05
HR_6 1776353918.233920000 0.999997   4.8205e-06 0.239998 -2.00923e-05   -1.15646e-05 1.77768e-08 0.0001   2e-06
QR_4 1776353918.233920000 0.491036   0.534791 0.210416 0.075563   -0.0257401 0.042068 0.0001   2e-06
HR_6 1776353918.243921000 1.000007   -1.23199e-05 0.240006 5.13242e-05   2.96127e-05 2.24157e-08 0.0001   0.00094
QR_4 1776353918.243921000 0.498870   0.543901 0.215795 0.080134   -0.0258096 0.0575373 0.0001   0.00094
HR_6 1776353918.253921000 0.999996   3.08203e-06 0.239998 -1.95927e-05   -1.12867e-05 8.11626e-06 0.0001   1.5e-05
QR_4 1776353918.253921000 0.506773   0.553152 0.22117 0.0853918   -0.0246544 0.0750927 0.0001   1.5e-05
HR_6 1776353918.263921000 0.999997   8.83987e-07 0.239999 -1.04345e-05   -6.00726e-06 8.11763e-06 0.0001   3.2e-05
QR_4 1776353918.263921000 0.513158   0.560566 0.225521 0.0899981   -0.0236014 0.0891144 0.0001   3.2e-05
HR_6 1776353918.273921000 0.999997   8.83987e-07 0.239999 -1.04345e-05   -6.00726e-06 8.11763e-06 0.0001   7e-06
QR_4 1776353918.273921000 0.522724   0.571635 0.23222 0.0971384   -0.0236203 0.110064 0.0001   7e-06
HR_6 1776353918.283921000 0.999997   8.83987e-07 0.239999 -1.04345e-05   -6.00726e-06 8.11763e-06 0.0001   2.8e-05
QR_4 1776353918.283921000 0.529129   0.57892 0.236812 0.101655   -0.0251591 0.123795 0.0001   2.8e-05
HR_6 1776353918.293921000 0.999997   8.83987e-07 0.239999 -1.04345e-05   -6.00726e-06 8.11763e-06 0.0001   2.8e-05
QR_4 1776353918.293921000 0.537126   0.587928 0.24269 0.106389   -0.028921 0.140966 0.0001   2.8e-05
HR_6 1776353918.303921000 0.999997   8.83987e-07 0.239999 -1.04345e-05   -6.00726e-06 8.11763e-06 0.0001   0.000108
QR_4 1776353918.303921000 0.545164   0.596819 0.248658 0.109774   -0.0344136 0.157758 0.0001   0.000108
HR_6 1776353918.313921000 0.999997   3.87121e-07 0.239999 -8.36429e-06   -4.81537e-06 8.11761e-06 0.0001   5e-05
QR_4 1776353918.313921000 0.553201   0.605584 0.2547 0.11263   -0.041408 0.173562 0.0001   5e-05
HR_6 1776353918.323921000 0.999997   3.87121e-07 0.239999 -8.36429e-06   -4.81537e-06 8.11761e-06 0.0001   4.8e-05
QR_4 1776353918.323921000 0.561242   0.614229 0.26082 0.11497   -0.0494455 0.18837 0.0001   4.8e-05
HR_6 1776353918.333921000 0.999997   3.87121e-07 0.239999 -8.36429e-06   -4.81537e-06 8.11761e-06 0.0001   5.6e-05
QR_4 1776353918.333921000 0.569243   0.622754 0.266995 0.116991   -0.0582107 0.202351 0.0001   5.6e-05
HR_6 1776353918.343922000 0.999997   3.87121e-07 0.239999 -8.36429e-06   -4.81537e-06 8.11761e-06 0.0001   4.3e-05
QR_4 1776353918.343922000 0.577217   0.63112 0.273186 0.118802   -0.0673804 0.215228 0.0001   4.3e-05
HR_6 1776353918.353922000 0.999997   3.87121e-07 0.239999 -8.36429e-06   -4.81537e-06 8.11761e-06 0.0001   2.1e-05
QR_4 1776353918.353922000 0.585166   0.639351 0.27939 0.120532   -0.0768008 0.22739 0.0001   2.1e-05
HR_6 1776353918.363922000 0.999998   -1.05259e-07 0.239999 -6.31269e-06   -3.63417e-06 8.1176e-06 0.0001   1.3e-05
QR_4 1776353918.363922000 0.594697   0.649026 0.286881 0.121593   -0.0877837 0.241139 0.0001   1.3e-05
HR_6 1776353918.373922000 0.999998   -1.05259e-07 0.239999 -6.31269e-06   -3.63417e-06 8.1176e-06 0.0001   3e-05
QR_4 1776353918.373922000 0.600973   0.655393 0.291868 0.121848   -0.0946775 0.249621 0.0001   3e-05
HR_6 1776353918.383922000 0.999998   -1.05259e-07 0.239999 -6.31269e-06   -3.63417e-06 8.1176e-06 0.0001   4.2e-05
QR_4 1776353918.383922000 0.607149   0.661652 0.296876 0.121413   -0.100992 0.257929 0.0001   4.2e-05
HR_6 1776353918.393922000 0.999998   -1.05259e-07 0.239999 -6.31269e-06   -3.63417e-06 8.1176e-06 0.0001   5e-05
QR_4 1776353918.393922000 0.613341   0.667787 0.301908 0.121422   -0.10657 0.265597 0.0001   5e-05
HR_6 1776353918.403922000 0.999998   -1.05259e-07 0.239999 -6.31269e-06   -3.63417e-06 8.1176e-06 0.0001   1e-05
QR_4 1776353918.403922000 0.621059   0.675398 0.308152 0.122425   -0.112752 0.275121 0.0001   1e-05
HR_6 1776353918.413922000 0.999998   -1.05259e-07 0.239999 -6.31269e-06   -3.63417e-06 8.1176e-06 0.0001   5.8e-05
QR_4 1776353918.413922000 0.627142   0.681335 0.313155 0.123488   -0.117263 0.282335 0.0001   5.8e-05
HR_6 1776353918.423922000 0.999998   -1.05259e-07 0.239999 -6.31269e-06   -3.63417e-06 8.1176e-06 0.0001   0.000355
QR_4 1776353918.423922000 0.634675   0.68857 0.319423 0.124401   -0.122447 0.290006 0.0001   0.000355
HR_6 1776353918.433922000 0.999998   -1.05259e-07 0.239999 -6.31269e-06   -3.63417e-06 8.1176e-06 0.0001   0.000125
QR_4 1776353918.433922000 0.642135   0.69566 0.325695 0.124591   -0.127681 0.297682 0.0001   0.000125
HR_6 1776353918.443923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   4.5e-05
QR_4 1776353918.443923000 0.650925   0.703966 0.333215 0.124208   -0.133976 0.305588 0.0001   4.5e-05
HR_6 1776353918.453923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   5.2e-05
QR_4 1776353918.453923000 0.658146   0.710689 0.339469 0.123552   -0.139181 0.312012 0.0001   5.2e-05
HR_6 1776353918.463923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   2.9e-05
QR_4 1776353918.463923000 0.665233   0.717291 0.345718 0.122615   -0.144208 0.317542 0.0001   2.9e-05
HR_6 1776353918.473923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   2.6e-05
QR_4 1776353918.473923000 0.672188   0.723737 0.351938 0.121501   -0.148941 0.322702 0.0001   2.6e-05
HR_6 1776353918.483923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   5.5e-05
QR_4 1776353918.483923000 0.679073   0.730021 0.358197 0.12008   -0.153382 0.327775 0.0001   5.5e-05
HR_6 1776353918.493923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   0.001
QR_4 1776353918.493923000 0.685923   0.736099 0.364446 0.118501   -0.157556 0.332654 0.0001   0.001
HR_6 1776353918.503923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   4.5e-05
QR_4 1776353918.503923000 0.692643   0.742059 0.370658 0.117064   -0.161385 0.337108 0.0001   4.5e-05
HR_6 1776353918.513923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   0.000245
QR_4 1776353918.513923000 0.699241   0.747834 0.376815 0.115802   -0.164937 0.340902 0.0001   0.000245
HR_6 1776353918.523923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   8e-06
QR_4 1776353918.523923000 0.707002   0.754603 0.384167 0.114137   -0.168744 0.344962 0.0001   8e-06
HR_6 1776353918.533923000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   1e-06
QR_4 1776353918.533923000 0.713366   0.760062 0.390256 0.112592   -0.171551 0.347932 0.0001   1e-06
HR_6 1776353918.543924000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   1e-05
QR_4 1776353918.543924000 0.719581   0.765368 0.396364 0.111129   -0.17416 0.350732 0.0001   1e-05
HR_6 1776353918.553924000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   5.7e-05
QR_4 1776353918.553924000 0.724539   0.769472 0.401229 0.109765   -0.175973 0.352988 0.0001   5.7e-05
HR_6 1776353918.563924000 0.999998   -5.862e-07 0.239999 -4.30876e-06   -2.48041e-06 8.11759e-06 0.0001   8.1e-05
QR_4 1776353918.563924000 0.730555   0.774498 0.407238 0.107446   -0.178102 0.355221 0.0001   8.1e-05
HR_6 1776353918.573924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   4.3e-05
QR_4 1776353918.573924000 0.736509   0.779373 0.413206 0.104863   -0.179816 0.356996 0.0001   4.3e-05
HR_6 1776353918.583924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   2.6e-05
QR_4 1776353918.583924000 0.742311   0.784075 0.419119 0.10244   -0.181343 0.358413 0.0001   2.6e-05
HR_6 1776353918.593924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   1.2e-05
QR_4 1776353918.593924000 0.748003   0.788661 0.425004 0.0999111   -0.182589 0.359481 0.0001   1.2e-05
HR_6 1776353918.603924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3.4e-05
QR_4 1776353918.603924000 0.753573   0.793027 0.430826 0.0976486   -0.183659 0.36039 0.0001   3.4e-05
HR_6 1776353918.613924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3.3e-05
QR_4 1776353918.613924000 0.758959   0.797267 0.43661 0.0954605   -0.184535 0.361133 0.0001   3.3e-05
HR_6 1776353918.623924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   5.7e-05
QR_4 1776353918.623924000 0.764280   0.801347 0.442321 0.0937399   -0.184979 0.361516 0.0001   5.7e-05
HR_6 1776353918.633924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   5.2e-05
QR_4 1776353918.633924000 0.769451   0.805288 0.44797 0.0920352   -0.18517 0.362308 0.0001   5.2e-05
HR_6 1776353918.643925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3e-05
QR_4 1776353918.643925000 0.773485   0.808361 0.45244 0.0912037   -0.184829 0.362515 0.0001   3e-05
HR_6 1776353918.653925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3.5e-05
QR_4 1776353918.653925000 0.778319   0.81205 0.457964 0.0903774   -0.184354 0.362993 0.0001   3.5e-05
HR_6 1776353918.663925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   7.8e-05
QR_4 1776353918.663925000 0.783929   0.816322 0.464498 0.0887397   -0.183405 0.363307 0.0001   7.8e-05
HR_6 1776353918.673925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   2.7e-05
QR_4 1776353918.673925000 0.787584   0.819038 0.468803 0.087211   -0.18245 0.363138 0.0001   2.7e-05
HR_6 1776353918.683925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   0.000108
QR_4 1776353918.683925000 0.792007   0.822275 0.474126 0.0844917   -0.1812 0.363981 0.0001   0.000108
HR_6 1776353918.693925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   0.000142
QR_4 1776353918.693925000 0.796309   0.825389 0.479394 0.0814984   -0.179619 0.364141 0.0001   0.000142
HR_6 1776353918.703925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   6e-05
QR_4 1776353918.703925000 0.799646   0.827773 0.483577 0.0787751   -0.178095 0.364106 0.0001   6e-05
HR_6 1776353918.713925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   5.6e-05
QR_4 1776353918.713925000 0.803706   0.830669 0.488713 0.0752147   -0.176145 0.363909 0.0001   5.6e-05
HR_6 1776353918.723925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3.3e-05
QR_4 1776353918.723925000 0.808414   0.833946 0.494804 0.0712701   -0.173734 0.363363 0.0001   3.3e-05
HR_6 1776353918.733925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3.7e-05
QR_4 1776353918.733925000 0.812179   0.836531 0.499794 0.0683465   -0.171642 0.363257 0.0001   3.7e-05
HR_6 1776353918.743926000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   4e-06
QR_4 1776353918.743926000 0.815808   0.839008 0.504737 0.0656771   -0.169259 0.362163 0.0001   4e-06
HR_6 1776353918.753926000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   2.7e-05
QR_4 1776353918.753926000 0.819318   0.841369 0.509621 0.0630927   -0.166604 0.361209 0.0001   2.7e-05
HR_6 1776353918.763926000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   0.000817
QR_4 1776353918.763926000 0.822041   0.843172 0.513475 0.0608164   -0.164382 0.360839 0.0001   0.000817
HR_6 1776353918.773926000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   4e-05
QR_4 1776353918.773926000 0.825298   0.845342 0.51823 0.0581426   -0.161393 0.359031 0.0001   4e-05
HR_6 1776353918.783922000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   2e-06
QR_4 1776353918.783922000 0.828442   0.847431 0.522936 0.0555643   -0.158158 0.357664 0.0001   2e-06
HR_6 1776353918.793923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   6e-05
QR_4 1776353918.793923000 0.831493   0.849426 0.527593 0.0528641   -0.154867 0.356256 0.0001   6e-05
HR_6 1776353918.803923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   1.3e-05
QR_4 1776353918.803923000 0.833823   0.850956 0.531267 0.0511217   -0.152263 0.35484 0.0001   1.3e-05
HR_6 1776353918.813923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3.4e-05
QR_4 1776353918.813923000 0.836642   0.852826 0.5358 0.0487285   -0.148841 0.353223 0.0001   3.4e-05
HR_6 1776353918.823923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   4.7e-05
QR_4 1776353918.823923000 0.838834   0.854242 0.53939 0.0467782   -0.145832 0.351544 0.0001   4.7e-05
HR_6 1776353918.833923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3e-05
QR_4 1776353918.833923000 0.841490   0.85594 0.543801 0.0436277   -0.142194 0.348977 0.0001   3e-05
HR_6 1776353918.843923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   0.000177
QR_4 1776353918.843923000 0.844019   0.857564 0.548153 0.0406589   -0.138485 0.346419 0.0001   0.000177
HR_6 1776353918.853923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3e-05
QR_4 1776353918.853923000 0.846425   0.859111 0.552455 0.0381386   -0.134669 0.343768 0.0001   3e-05
HR_6 1776353918.863923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   5.1e-05
QR_4 1776353918.863923000 0.848735   0.860563 0.556699 0.036063   -0.130655 0.341675 0.0001   5.1e-05
HR_6 1776353918.873923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   0.000637
QR_4 1776353918.873923000 0.850499   0.861652 0.560064 0.0347349   -0.12741 0.340248 0.0001   0.000637
HR_6 1776353918.883923000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   1.3e-05
QR_4 1776353918.883923000 0.852583   0.862971 0.564206 0.0332131   -0.122999 0.337938 0.0001   1.3e-05
HR_6 1776353918.893924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   4e-06
QR_4 1776353918.893924000 0.854952   0.864486 0.569163 0.0314466   -0.11781 0.334916 0.0001   4e-06
HR_6 1776353918.903924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   6.6e-05
QR_4 1776353918.903924000 0.856474   0.865417 0.572432 0.0302753   -0.114222 0.333179 0.0001   6.6e-05
HR_6 1776353918.913924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   4.2e-05
QR_4 1776353918.913924000 0.858282   0.866519 0.576418 0.0287762   -0.10948 0.330828 0.0001   4.2e-05
HR_6 1776353918.923924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   6.2e-05
QR_4 1776353918.923924000 0.859703   0.867401 0.57958 0.027491   -0.105627 0.328932 0.0001   6.2e-05
HR_6 1776353918.933924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   4.9e-05
QR_4 1776353918.933924000 0.861419   0.868388 0.583513 0.0259857   -0.100826 0.326748 0.0001   4.9e-05
HR_6 1776353918.943924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3.9e-05
QR_4 1776353918.943924000 0.862690   0.869132 0.586653 0.0247996   -0.0969724 0.324635 0.0001   3.9e-05
HR_6 1776353918.953924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   3.4e-05
QR_4 1776353918.953924000 0.864177   0.870043 0.590511 0.0232768   -0.092941 0.321617 0.0001   3.4e-05
HR_6 1776353918.963924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   7.5e-05
QR_4 1776353918.963924000 0.865285   0.870676 0.593548 0.0221888   -0.0901767 0.318963 0.0001   7.5e-05
HR_6 1776353918.973924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   2.8e-05
QR_4 1776353918.973924000 0.866818   0.871521 0.598095 0.0206446   -0.0861832 0.314385 0.0001   2.8e-05
HR_6 1776353918.983924000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   6.7e-05
QR_4 1776353918.983924000 0.868018   0.872182 0.60185 0.0193038   -0.0828645 0.31057 0.0001   6.7e-05
HR_6 1776353918.993925000 0.999998   -1.07129e-06 0.24 -2.28754e-06   -1.31671e-06 8.11759e-06 0.0001   0.000374
QR_4 1776353918.993925000 0.868981   0.87268 0.60483 0.0182307   -0.0799889 0.308173 0.0001   0.000374
HR_6 1776353919.003925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.00151
QR_4 1776353919.003925000 0.870373   0.873341 0.609287 0.0165467   -0.0756559 0.305043 0.0001   0.00151
HR_6 1776353919.013925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.1e-05
QR_4 1776353919.013925000 0.871234   0.873793 0.612244 0.0153364   -0.0726426 0.302747 0.0001   6.1e-05
HR_6 1776353919.023925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.3e-05
QR_4 1776353919.023925000 0.872312   0.874368 0.615944 0.0137737   -0.0687209 0.300305 0.0001   3.3e-05
HR_6 1776353919.033925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.8e-05
QR_4 1776353919.033925000 0.873291   0.874861 0.619641 0.0123183   -0.0649842 0.297695 0.0001   5.8e-05
HR_6 1776353919.043925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.1e-05
QR_4 1776353919.043925000 0.874189   0.875357 0.6233 0.0109593   -0.0614976 0.294538 0.0001   5.1e-05
HR_6 1776353919.053925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.6e-05
QR_4 1776353919.053925000 0.875009   0.875826 0.626899 0.00974102   -0.0583821 0.290987 0.0001   4.6e-05
HR_6 1776353919.063925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.2e-05
QR_4 1776353919.063925000 0.875807   0.876238 0.630479 0.0085427   -0.055376 0.28802 0.0001   5.2e-05
HR_6 1776353919.073925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.8e-05
QR_4 1776353919.073925000 0.876516   0.876636 0.634063 0.00731371   -0.0524773 0.28473 0.0001   1.8e-05
HR_6 1776353919.083925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.8e-05
QR_4 1776353919.083925000 0.877197   0.877041 0.637639 0.00597647   -0.0495498 0.281377 0.0001   2.8e-05
