# pom logged on Tue Apr 28 09:38:20 2026
#
# decimation 1
# process model constant_acceleration
# process noise acc 100 m/s³, aacc 50 rad/s²
# magnetic field X 23.8 µT, Y -0.4 µT, Z -39.8 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1777369102.582058000 0 1 1 1 1 1 -0.989422 -0.00311777 0.029729 -0.000337481 0.00223087 0.00246941 0.0266706 0.000600518 0.000905014 0.00112032 0.000260171 -0.000707742 0.0167528 0.00575851 0.0054889 8.82057e-05 8.82079e-05 4.06329e-05 2.45933e-06 2.4591e-06 4.1447e-05 0.000298459 0.000298506 2.60864e-05 0.000298459 0.000298506 2.60864e-05 0.0210617 0.0210618 0.020835
1777369102.582899000 0 1 1 1 1 1 -0.991065 -0.000640068 0.029868 -0.000605786 0.00205009 0.00237553 0.0240329 0.00451589 0.0009898 0.00123114 0.000534674 -0.000767422 0.0149073 0.00674068 0.00509737 8.54236e-05 8.54258e-05 4.00263e-05 2.33207e-06 2.33185e-06 4.11843e-05 0.000291007 0.000291054 2.54453e-05 0.000291007 0.000291054 2.54453e-05 0.00789175 0.00789187 0.00766834
1777369102.583955000 0 1 1 1 1 1 -0.991039 -0.000635343 0.029869 -0.000603666 0.00205259 0.00237442 0.024046 0.0045095 0.000990856 0.00140461 0.000946967 -0.0008243 0.0144592 0.00445176 0.00436376 8.57075e-05 8.57096e-05 4.00801e-05 2.3261e-06 2.32589e-06 4.11783e-05 0.000291442 0.000291489 2.53993e-05 0.000291442 0.000291489 2.53993e-05 0.00645912 0.00645923 0.00623568
1777369102.584812000 0 1 1 1 1 1 -0.991019 -0.000631477 0.0298699 -0.00060246 0.0020534 0.00237372 0.0240584 0.00451332 0.000994596 0.00140461 0.000946967 -0.0008243 0.0144592 0.00445176 0.00436376 8.59385e-05 8.59406e-05 4.01237e-05 2.33996e-06 2.33974e-06 4.11922e-05 0.000291903 0.00029195 2.54696e-05 0.000291903 0.00029195 2.54696e-05 0.0108746 0.0108747 0.0106512
1777369102.586779000 0 1 1 1 1 1 -0.990971 -0.000622633 0.0298718 -0.000599255 0.00205629 0.00237194 0.0240848 0.00451226 0.00099998 0.00147457 0.00111442 -0.000848156 0.0142012 0.00320125 0.00395586 8.64708e-05 8.64731e-05 4.0224e-05 2.38151e-06 2.3813e-06 4.12338e-05 0.000292969 0.000293016 2.56372e-05 0.000292969 0.000293016 2.56372e-05 0.0178466 0.0178467 0.0176232
1777369102.587948000 0 1 1 1 1 1 -0.990943 -0.000617371 0.0298729 -0.000593735 0.00205694 0.00236967 0.0241058 0.00450985 0.000992082 0.00214398 0.000996735 -0.00107359 0.0149215 0.00228061 0.00198238 8.67886e-05 8.67908e-05 4.02837e-05 2.32808e-06 2.32787e-06 4.11803e-05 0.000293281 0.000293328 2.54145e-05 0.000293281 0.000293328 2.54145e-05 0.00699507 0.00699516 0.00677163
1777369102.588825000 0 1 1 1 1 1 -0.990922 -0.000613416 0.0298738 -0.000591853 0.00205781 0.00236874 0.0241189 0.00451185 0.000993821 0.00214398 0.000996735 -0.00107359 0.0149215 0.00228061 0.00198238 8.70277e-05 8.70299e-05 4.03285e-05 2.34314e-06 2.34293e-06 4.11954e-05 0.000293757 0.000293804 2.54891e-05 0.000293757 0.000293804 2.54891e-05 0.0115119 0.011512 0.0112885
1777369102.589883000 0 1 1 1 1 1 -0.990897 -0.00060864 0.0298749 -0.000588752 0.00205862 0.00236732 0.0241367 0.00451404 0.000992122 0.00229961 0.000952756 -0.00112598 0.0152326 0.00224414 0.00138659 8.73169e-05 8.73192e-05 4.03826e-05 2.34403e-06 2.34381e-06 4.11963e-05 0.000294236 0.000294284 2.54844e-05 0.000294236 0.000294284 2.54844e-05 0.0114634 0.0114635 0.0112399
1777369102.591184000 0 1 1 1 1 1 -0.990865 -0.000602775 0.0298761 -0.000584288 0.00206087 0.00237304 0.0241645 0.00451484 0.000989808 0.00259593 0.00116201 0.000340548 0.0165916 0.0018846 0.000700822 8.76737e-05 8.7676e-05 4.04493e-05 2.33033e-06 2.33011e-06 4.11826e-05 0.000294768 0.000294816 2.54198e-05 0.000294768 0.000294816 2.54198e-05 0.00750602 0.00750612 0.00728265
1777369102.591856000 0 1 1 1 1 1 -0.990849 -0.00059974 0.0298768 -0.000582541 0.00206165 0.00237328 0.0241757 0.00451611 0.000990279 0.00259593 0.00116201 0.000340548 0.0165916 0.0018846 0.000700822 8.78585e-05 8.78609e-05 4.04837e-05 2.34328e-06 2.34307e-06 4.11955e-05 0.000295136 0.000295183 2.54789e-05 0.000295136 0.000295183 2.54789e-05 0.0111629 0.011163 0.0109395
1777369102.592820000 0 1 1 1 1 1 -0.990826 -0.000595386 0.0298777 -0.000580036 0.00206276 0.00237361 0.0241917 0.00451793 0.000990955 0.00259593 0.00116201 0.000340548 0.0165916 0.0018846 0.000700822 8.81242e-05 8.81266e-05 4.05332e-05 2.38455e-06 2.38434e-06 4.12368e-05 0.000295756 0.000295803 2.56558e-05 0.000295756 0.000295803 2.56558e-05 0.0181599 0.0181599 0.0179365
1777369102.593813000 0 1 1 1 1 1 -0.990802 -0.000590898 0.0298787 -0.000577456 0.00206391 0.00237395 0.0242082 0.0045198 0.000991651 0.00259593 0.00116201 0.000340548 0.0165916 0.0018846 0.000700822 8.83987e-05 8.84011e-05 4.05842e-05 2.47402e-06 2.4738e-06 4.13262e-05 0.000296584 0.000296632 2.60277e-05 0.000296584 0.000296632 2.60277e-05 0.0275271 0.0275272 0.0273037
1777369102.597325000 0 1 1 1 1 1 -0.991888 0.000962681 0.0308813 -0.00073225 0.00194857 0.0023571 0.022471 0.00691411 0.00164123 0.00171635 0.00143211 0.000131581 0.017362 0.00591866 0.00313296 8.63381e-05 8.63404e-05 4.01158e-05 2.38911e-06 2.38891e-06 4.11067e-05 0.000290607 0.000290654 2.55851e-05 0.000290607 0.000290654 2.55851e-05 0.0226572 0.0226573 0.0224371
1777369102.597818000 0 1 1 1 1 1 -0.991877 0.000966089 0.0308821 -0.000731402 0.00194927 0.00235717 0.0224796 0.00691702 0.00164277 0.00171635 0.00143211 0.000131581 0.017362 0.00591866 0.00313296 8.64713e-05 8.64736e-05 4.01408e-05 2.44105e-06 2.44084e-06 4.11586e-05 0.000291046 0.000291093 2.58012e-05 0.000291046 0.000291093 2.58012e-05 0.0275812 0.0275813 0.027361
1777369102.598960000 0 1 1 1 1 1 -0.991851 0.000974493 0.0308848 -0.000771396 0.00198672 0.00234923 0.0225561 0.00701515 0.00182789 -0.00409317 0.00636771 -0.0010109 0.0240505 0.0167138 0.02465 8.67806e-05 8.67829e-05 4.01989e-05 2.4493e-06 2.4491e-06 4.11668e-05 0.000291592 0.000291639 2.58303e-05 0.000291592 0.000291639 2.58303e-05 0.0231799 0.02318 0.0229597
1777369102.599963000 0 1 1 1 1 1 -0.991828 0.000981538 0.0308867 -0.000775486 0.00199312 0.00234821 0.0225802 0.00703191 0.00185262 -0.00409317 0.00636771 -0.0010109 0.0240505 0.0167138 0.02465 8.70531e-05 8.70555e-05 4.02499e-05 2.52329e-06 2.52309e-06 4.12408e-05 0.000292359 0.000292406 2.61433e-05 0.000292359 0.000292406 2.61433e-05 0.0284896 0.0284897 0.0282694
1777369102.600865000 0 1 1 1 1 1 -0.991807 0.000988398 0.0308894 -0.000806164 0.0020222 0.00234182 0.0226792 0.00717185 0.0021252 -0.00755552 0.00934562 -0.00170506 0.033764 0.0324112 0.0561301 8.72988e-05 8.73012e-05 4.02958e-05 2.31435e-06 2.31414e-06 4.10318e-05 0.000291975 0.000292023 2.53429e-05 0.000291975 0.000292023 2.53429e-05 0.0121604 0.0121606 0.0119391
1777369102.601812000 0 1 1 1 1 1 -0.991786 0.000995205 0.0308914 -0.000813299 0.00203107 0.00234019 0.0227112 0.00720255 0.00217836 -0.00755552 0.00934562 -0.00170506 0.033764 0.0324112 0.0561301 8.75575e-05 8.75598e-05 4.0344e-05 2.3553e-06 2.35508e-06 4.10728e-05 0.000292598 0.000292646 2.55358e-05 0.000292598 0.000292646 2.55358e-05 0.0190172 0.0190173 0.0187959
1777369102.604702000 0 1 1 1 1 1 -0.993387 0.00144407 0.0310498 -0.000881298 0.00187869 0.0023663 0.0201689 0.00791589 0.00236459 -0.00813393 0.00929086 -0.00105804 0.0304867 0.0301371 0.0506219 8.53579e-05 8.53601e-05 3.98489e-05 2.30212e-06 2.30191e-06 4.08854e-05 0.000286514 0.000286562 2.51618e-05 0.000286514 0.000286562 2.51618e-05 0.0158161 0.0158163 0.015597
1777369102.605824000 0 1 1 1 1 1 -0.993365 0.00145297 0.0310525 -0.0008904 0.00188914 0.00236509 0.0202031 0.0079497 0.00242139 -0.00813393 0.00929086 -0.00105804 0.0304867 0.0301371 0.0506219 8.56572e-05 8.56595e-05 3.99054e-05 2.38465e-06 2.38444e-06 4.09679e-05 0.000287372 0.00028742 2.55177e-05 0.000287372 0.00028742 2.55177e-05 0.0256323 0.0256325 0.0254133
1777369102.606844000 0 1 1 1 1 1 -0.993344 0.00146135 0.0310555 -0.000923023 0.00191422 0.00236209 0.0202672 0.00803636 0.00257754 -0.011507 0.0114407 -0.00137165 0.0343769 0.0367243 0.0629416 8.59301e-05 8.59325e-05 3.99568e-05 2.34068e-06 2.34047e-06 4.0924e-05 0.000287632 0.00028768 2.53186e-05 0.000287632 0.00028768 2.53186e-05 0.0184844 0.0184846 0.0182652
1777369102.607844000 0 1 1 1 1 1 -0.993323 0.00146973 0.0310587 -0.000963141 0.00194433 0.00235788 0.0203541 0.00816294 0.00280999 -0.015865 0.0142637 -0.0018 0.0419657 0.049694 0.0874142 8.61985e-05 8.62009e-05 4.00072e-05 2.28037e-06 2.28016e-06 4.08636e-05 0.00028785 0.000287899 2.50852e-05 0.00028785 0.000287899 2.50852e-05 0.0117714 0.0117717 0.0115516
1777369102.608850000 0 1 1 1 1 1 -0.993303 0.00147791 0.0310615 -0.000990719 0.00196441 0.00235404 0.0203934 0.00821032 0.00288704 -0.0179942 0.0152962 -0.00211988 0.0415331 0.0493264 0.0858138 8.64692e-05 8.64716e-05 4.0058e-05 2.2793e-06 2.27908e-06 4.08624e-05 0.000288283 0.000288332 2.50613e-05 0.000288283 0.000288332 2.50613e-05 0.0111944 0.0111947 0.0109739
1777369102.609868000 0 1 1 1 1 1 -0.993282 0.00148621 0.0310644 -0.00101543 0.00198106 0.00235422 0.0204225 0.0082407 0.0029325 -0.0192399 0.0154966 -0.00161933 0.0395228 0.0462583 0.079329 8.6744e-05 8.67464e-05 4.01095e-05 2.27963e-06 2.2794e-06 4.08626e-05 0.000288739 0.000288789 2.50569e-05 0.000288739 0.000288789 2.50569e-05 0.0111644 0.0111647 0.0109437
1777369102.610836000 0 1 1 1 1 1 -0.993263 0.00149411 0.0310671 -0.00103897 0.00199626 0.00235562 0.0204441 0.00825934 0.0029559 -0.0202225 0.0155264 -0.00100615 0.0368185 0.042023 0.070672 8.70059e-05 8.70084e-05 4.01584e-05 2.27882e-06 2.27859e-06 4.08618e-05 0.000289171 0.000289221 2.50518e-05 0.000289171 0.000289221 2.50518e-05 0.0109275 0.0109278 0.0107068
1777369102.611869000 0 1 1 1 1 1 -0.993241 0.00150265 0.0310701 -0.00106928 0.00201727 0.00235477 0.0204816 0.00830114 0.00302308 -0.0220904 0.0164905 -0.000980391 0.0367176 0.0417596 0.0697075 8.72863e-05 8.72887e-05 4.02107e-05 2.27975e-06 2.27952e-06 4.08627e-05 0.000289641 0.000289691 2.50563e-05 0.000289641 0.000289691 2.50563e-05 0.0111146 0.0111149 0.0108941
1777369102.612920000 0 1 1 1 1 1 -0.993162 -0.000470844 0.0317838 -0.000886436 0.00204159 0.00255221 0.0205895 0.00522062 0.00356368 -0.0239663 0.0175458 -0.00106307 0.0379212 0.0413476 0.0725587 8.4615e-05 8.46173e-05 3.96271e-05 2.23575e-06 2.23553e-06 4.06852e-05 0.000282891 0.00028294 2.47612e-05 0.000282891 0.00028294 2.47612e-05 0.0070488 0.00704908 0.00683162
1777369102.614924000 0 1 1 1 1 1 -0.993121 -0.000460229 0.0317913 -0.000954064 0.0020867 0.00255061 0.0206873 0.00533683 0.00377042 -0.0276074 0.0193513 -0.0009202 0.0415125 0.0468612 0.0826734 8.51443e-05 8.51466e-05 3.97272e-05 2.24741e-06 2.24719e-06 4.06969e-05 0.000283842 0.000283891 2.48243e-05 0.000283842 0.000283891 2.48243e-05 0.0113111 0.0113114 0.0110939

1777369102.618194000 0 1 1 1 1 1 -0.993053 -0.000442527 0.031804 -0.00104418 0.00215022 0.00254741 0.0208231 0.00549007 0.00404077 -0.0276074 0.0193513 -0.0009202 0.0415125 0.0468612 0.0826734 8.60144e-05 8.60168e-05 3.98911e-05 2.62394e-06 2.62373e-06 4.10734e-05 0.000286862 0.000286912 2.63916e-05 0.000286862 0.000286912 2.63916e-05 0.043759 0.0437593 0.0435418
1777369102.619001000 0 1 1 1 1 1 -0.993036 -0.000438082 0.0318073 -0.00106642 0.00216589 0.00254662 0.0208566 0.00552788 0.00410747 -0.0276074 0.0193513 -0.0009202 0.0415125 0.0468612 0.0826734 8.62303e-05 8.62327e-05 3.99316e-05 2.87471e-06 2.87449e-06 4.13242e-05 0.000288243 0.000288293 2.74137e-05 0.000288243 0.000288293 2.74137e-05 0.0554193 0.0554196 0.0552021
1777369102.619810000 0 1 1 1 1 1 -0.993019 -0.000433593 0.0318107 -0.00108872 0.0021816 0.00254583 0.0208901 0.0055658 0.00417437 -0.0276074 0.0193513 -0.0009202 0.0415125 0.0468612 0.0826734 8.64474e-05 8.64498e-05 3.99723e-05 3.23078e-06 3.23057e-06 4.16802e-05 0.000290048 0.000290099 2.88586e-05 0.000290048 0.000290099 2.88586e-05 0.0685671 0.0685674 0.0683499
1777369102.620816000 0 1 1 1 1 1 -0.992998 -0.000427971 0.0318149 -0.00111644 0.00220114 0.00254484 0.0209319 0.00561293 0.00425753 -0.0276074 0.0193513 -0.0009202 0.0415125 0.0468612 0.0826734 8.67179e-05 8.67204e-05 4.00229e-05 3.85855e-06 3.85834e-06 4.2308e-05 0.000293035 0.000293087 3.13974e-05 0.000293035 0.000293087 3.13974e-05 0.0869393 0.0869396 0.0867221
1777369102.621802000 0 1 1 1 1 1 -0.992978 -0.000422413 0.0318192 -0.00114362 0.00222029 0.00254387 0.0209728 0.00565914 0.00433906 -0.0276074 0.0193513 -0.0009202 0.0415125 0.0468612 0.0826734 8.69839e-05 8.69864e-05 4.00727e-05 4.7237e-06 4.72348e-06 4.31731e-05 0.000296965 0.000297017 3.48875e-05 0.000296965 0.000297017 3.48875e-05 0.107133 0.107133 0.106915
1777369102.623129000 0 1 1 1 1 1 -0.996098 0.00136772 0.0307861 -0.00154425 0.00200993 0.00278563 0.016496 0.00899491 0.00471856 -0.0425299 0.0265946 -0.000143862 0.0651414 0.0910641 0.159711 8.44024e-05 8.44048e-05 3.95064e-05 2.2083e-06 2.20804e-06 4.05249e-05 0.000280606 0.000280657 2.47589e-05 0.000280606 0.000280657 2.47589e-05 0.00458987 0.00459021 0.00437289
1777369102.624024000 0 1 1 1 1 1 -0.996083 0.00137581 0.0307904 -0.00158225 0.00203383 0.00278542 0.0165543 0.00907642 0.0048615 -0.0425299 0.0265946 -0.000143862 0.0651414 0.0910641 0.159711 8.46371e-05 8.46395e-05 3.95509e-05 2.21518e-06 2.21493e-06 4.05318e-05 0.000281068 0.000281121 2.48283e-05 0.000281068 0.000281121 2.48283e-05 0.00776322 0.00776356 0.00754624
1777369102.624850000 0 1 1 1 1 1 -0.99607 0.00138311 0.030794 -0.00162039 0.00205748 0.00278507 0.0165867 0.0091174 0.00492646 -0.0429278 0.0267987 -0.000172262 0.0632481 0.0880261 0.153762 8.48543e-05 8.48566e-05 3.95919e-05 2.20971e-06 2.20944e-06 4.05258e-05 0.000281301 0.000281354 2.46855e-05 0.000281301 0.000281354 2.46855e-05 0.00655355 0.00655392 0.00633569
1777369102.626012000 0 1 1 1 1 1 -0.99605 0.001394 0.0308003 -0.00169191 0.00209625 0.0027834 0.0166789 0.0092717 0.00518645 -0.0481082 0.0285612 -0.000428362 0.0659885 0.0955657 0.165649 8.51606e-05 8.5163e-05 3.96497e-05 2.20386e-06 2.20359e-06 4.05199e-05 0.000281735 0.000281789 2.46026e-05 0.000281735 0.000281789 2.46026e-05 0.00371855 0.00371894 0.00350009
1777369102.629228000 0 1 1 1 1 1 -0.995996 0.00142431 0.0308178 -0.00184638 0.00218853 0.00278169 0.0168911 0.00957904 0.00571918 -0.0481082 0.0285612 -0.000428362 0.0659885 0.0955657 0.165649 8.60135e-05 8.6016e-05 3.981e-05 2.30275e-06 2.30248e-06 4.06187e-05 0.000283604 0.00028366 2.50472e-05 0.000283604 0.00028366 2.50472e-05 0.0225596 0.02256 0.0223411
1777369102.631804000 0 1 1 1 1 1 -0.995953 0.00144923 0.030833 -0.00198258 0.00226622 0.00278031 0.017055 0.00982564 0.00612351 -0.0496466 0.0290204 -0.000410378 0.065368 0.0956276 0.163386 8.67022e-05 8.67048e-05 3.99388e-05 2.48429e-06 2.48402e-06 4.08002e-05 0.000285495 0.000285551 2.57903e-05 0.000285495 0.000285551 2.57903e-05 0.0302822 0.0302826 0.0300633
1777369102.632399000 0 1 1 1 1 1 -0.995943 0.00145486 0.0308361 -0.00200878 0.00227452 0.00277648 0.0170632 0.00982737 0.00607329 -0.0492011 0.0278044 -0.00088064 0.061312 0.088342 0.143897 8.6862e-05 8.68646e-05 3.99686e-05 2.21477e-06 2.21449e-06 4.05306e-05 0.000284704 0.000284762 2.47336e-05 0.000284704 0.000284762 2.47336e-05 0.00729439 0.00729477 0.00707506
1777369102.636544000 0 1 1 1 1 1 -0.997345 -0.00278427 0.0309878 -0.00177412 0.00223401 0.00251803 0.0150237 0.00361061 0.00676365 -0.0491936 0.027813 -0.000880183 0.0597412 0.0838729 0.143717 8.50302e-05 8.50326e-05 3.95453e-05 2.39822e-06 2.39794e-06 4.05819e-05 0.000280511 0.000280568 2.548e-05 0.000280511 0.000280568 2.548e-05 0.0323507 0.032351 0.0321332
1777369102.637878000 0 1 1 1 1 1 -0.997324 -0.00277832 0.0309985 -0.00184906 0.00229393 0.0025177 0.0151644 0.00384955 0.0071864 -0.0499625 0.0296539 -0.000805728 0.0646295 0.0940238 0.162268 8.53813e-05 8.53838e-05 3.96113e-05 2.39366e-06 2.39339e-06 4.05773e-05 0.000280991 0.000281049 2.5381e-05 0.000280991 0.000281049 2.5381e-05 0.0262377 0.0262381 0.0260206
1777369102.639408000 0 1 1 1 1 1 -0.997301 -0.00277271 0.0310089 -0.00190475 0.00234043 0.00251956 0.0152228 0.00391161 0.00724392 -0.0468029 0.0294665 -0.000385003 0.0591484 0.0829081 0.136626 8.57858e-05 8.57883e-05 3.96872e-05 2.1983e-06 2.19803e-06 4.03819e-05 0.00028083 0.000280889 2.45471e-05 0.00028083 0.000280889 2.45471e-05 0.00738345 0.00738382 0.00716595
1777369102.642585000 0 1 1 1 1 1 -0.997252 -0.00276008 0.0310322 -0.00203884 0.00242732 0.00251918 0.0153866 0.00413258 0.00759152 -0.0446492 0.0284099 -0.00022913 0.056294 0.0778773 0.126353 8.6631e-05 8.66336e-05 3.98452e-05 2.25639e-06 2.25612e-06 4.04399e-05 0.000282478 0.000282539 2.48026e-05 0.000282478 0.000282539 2.48026e-05 0.0183302 0.0183305 0.0181131
1777369102.643226000 0 1 1 1 1 1 -0.997243 -0.00275742 0.0310371 -0.00206741 0.0024456 0.00251896 0.0154227 0.00418248 0.00767249 -0.0446492 0.0284099 -0.00022913 0.056294 0.0778773 0.126353 8.68024e-05 8.68051e-05 3.98771e-05 2.30268e-06 2.3024e-06 4.04862e-05 0.000282957 0.000283017 2.4999e-05 0.000282957 0.000283017 2.4999e-05 0.0237585 0.0237588 0.0235414
1777369102.643820000 0 1 1 1 1 1 -0.997233 -0.00275492 0.0310416 -0.0020939 0.00246255 0.00251876 0.0154561 0.00422875 0.00774756 -0.0446492 0.0284099 -0.00022913 0.056294 0.0778773 0.126353 8.69616e-05 8.69643e-05 3.99067e-05 2.36706e-06 2.36678e-06 4.05506e-05 0.000283487 0.000283548 2.52677e-05 0.000283487 0.000283548 2.52677e-05 0.0296062 0.0296066 0.0293892
1777369102.644876000 0 1 1 1 1 1 -0.997217 -0.00275074 0.0310493 -0.00211017 0.00247751 0.00252071 0.0154717 0.0042428 0.00774863 -0.0406104 0.0264373 5.20892e-05 0.0510792 0.0697597 0.110577 8.72452e-05 8.72479e-05 3.99594e-05 2.29484e-06 2.29457e-06 4.04783e-05 0.000283662 0.000283724 2.49826e-05 0.000283662 0.000283724 2.49826e-05 0.0204344 0.0204348 0.0202179
1777369102.645933000 0 1 1 1 1 1 -0.995779 -0.00438186 0.0308993 -0.00198698 0.00264461 0.00254779 0.0176598 0.00179438 0.00776212 -0.0403483 0.0263063 8.01827e-05 0.0512115 0.0661726 0.106792 8.46019e-05 8.46044e-05 3.93855e-05 2.2292e-06 2.22893e-06 4.02813e-05 0.000277069 0.000277129 2.46245e-05 0.000277069 0.000277129 2.46245e-05 0.0192274 0.0192278 0.019014
1777369102.647863000 0 1 1 1 1 1 -0.995745 -0.00437831 0.0309144 -0.00207348 0.0026987 0.00254796 0.0177457 0.00191028 0.0079401 -0.0414963 0.0267126 8.33573e-05 0.0497968 0.0648677 0.103702 8.51064e-05 8.5109e-05 3.94805e-05 2.26425e-06 2.26399e-06 4.03162e-05 0.000278025 0.000278086 2.47516e-05 0.000278025 0.000278086 2.47516e-05 0.0200046 0.0200049 0.0197916
1777369102.649154000 0 1 1 1 1 1 -0.995722 -0.00437604 0.0309242 -0.0021212 0.00273007 0.00254586 0.0177709 0.00192989 0.00794356 -0.0406843 0.0262562 -0.000206639 0.0445355 0.0562444 0.0861663 8.54454e-05 8.5448e-05 3.95441e-05 2.18893e-06 2.18866e-06 4.02408e-05 0.000278293 0.000278354 2.44658e-05 0.000278293 0.000278354 2.44658e-05 0.0113932 0.0113936 0.0111806
1777369102.650452000 0 1 1 1 1 1 -0.995699 -0.00437368 0.0309342 -0.00216786 0.00276128 0.00254399 0.0177991 0.00195023 0.00795425 -0.0396003 0.0257226 -0.000465254 0.0399277 0.0480441 0.0704048 8.57874e-05 8.57901e-05 3.96082e-05 2.1772e-06 2.17694e-06 4.02291e-05 0.000278785 0.000278846 2.44006e-05 0.000278785 0.000278846 2.44006e-05 0.00962512 0.00962544 0.00941319
1777369102.652901000 0 1 1 1 1 1 -0.995656 -0.00436898 0.0309535 -0.00225928 0.00282186 0.00254129 0.0178692 0.00201795 0.00803118 -0.038765 0.025313 -0.000662229 0.0364096 0.0416967 0.0582595 8.64362e-05 8.64389e-05 3.97293e-05 2.23673e-06 2.23646e-06 4.02885e-05 0.000280086 0.000280148 2.46475e-05 0.000280086 0.000280148 2.46475e-05 0.0195979 0.0195982 0.0193865

1777369102.654911000 0 1 1 1 1 1 -0.995118 -0.00247806 0.0300369 -0.00254562 0.00292598 0.00253936 0.018682 0.00502133 0.00761107 -0.0414854 0.0265323 -0.0010475 0.0386692 0.0478726 0.0652173 8.40717e-05 8.40743e-05 3.92071e-05 2.16882e-06 2.16856e-06 4.009e-05 0.000273971 0.000274032 2.42751e-05 0.000273971 0.000274032 2.42751e-05 0.0143021 0.0143023 0.0140943
1777369102.659903000 0 1 1 1 1 1 -0.995025 -0.00245261 0.0300753 -0.00275598 0.00306067 0.00253308 0.0188654 0.00522853 0.00786583 -0.0418243 0.0266923 -0.00108694 0.0378366 0.0451179 0.0590637 8.53705e-05 8.53732e-05 3.94516e-05 2.5679e-06 2.56764e-06 4.04889e-05 0.000277739 0.000277802 2.59242e-05 0.000277739 0.000277802 2.59242e-05 0.0454014 0.0454016 0.0451935
1777369102.660812000 0 1 1 1 1 1 -0.995008 -0.00244784 0.0300825 -0.00279393 0.00308502 0.00253197 0.0188998 0.00526954 0.00791951 -0.0418243 0.0266923 -0.00108694 0.0378366 0.0451179 0.0590637 8.56089e-05 8.56116e-05 3.94962e-05 2.84231e-06 2.84205e-06 4.07633e-05 0.000279243 0.000279306 2.70418e-05 0.000279243 0.000279306 2.70418e-05 0.0579832 0.0579835 0.0577753
1777369102.661869000 0 1 1 1 1 1 -0.994988 -0.00244311 0.0300891 -0.00278191 0.00308678 0.00253287 0.0188564 0.00516211 0.00764892 -0.0363789 0.0241327 -0.000893602 0.0300406 0.0306231 0.0279297 8.58869e-05 8.58897e-05 3.95482e-05 2.57522e-06 2.57495e-06 4.04962e-05 0.000278667 0.000278731 2.60173e-05 0.000278667 0.000278731 2.60173e-05 0.038273 0.0382733 0.038065
1777369102.664705000 0 1 1 1 1 1 -0.996581 -0.00353519 0.0297568 -0.00276772 0.00299011 0.00235886 0.0165187 0.00363069 0.00761074 -0.0357387 0.0237613 -0.000678944 0.0335863 0.0356938 0.0373166 8.37567e-05 8.37594e-05 3.90702e-05 2.18097e-06 2.18073e-06 3.99719e-05 0.000271703 0.000271765 2.438e-05 0.000271703 0.000271765 2.438e-05 0.0191885 0.0191887 0.0189845
1777369102.665871000 0 1 1 1 1 1 -0.996561 -0.00353032 0.0297668 -0.00280552 0.003015 0.00236048 0.0166534 0.00380546 0.00789127 -0.0352045 0.0233536 -0.000323779 0.0446818 0.0511683 0.0648612 8.40564e-05 8.40591e-05 3.91268e-05 2.1547e-06 2.15446e-06 3.99458e-05 0.000272008 0.000272071 2.41968e-05 0.000272008 0.000272071 2.41968e-05 0.0138261 0.0138263 0.0136219
1777369102.666881000 0 1 1 1 1 1 -0.996545 -0.00352649 0.0297747 -0.00283057 0.00303209 0.00235954 0.016697 0.00384641 0.00793289 -0.0333564 0.0221982 -0.000430005 0.0444673 0.0494686 0.0610682 8.43168e-05 8.43195e-05 3.91759e-05 2.11506e-06 2.11482e-06 3.99061e-05 0.000272253 0.000272316 2.40129e-05 0.000272253 0.000272316 2.40129e-05 0.00723944 0.00723973 0.00703428
1777369102.667904000 0 1 1 1 1 1 -0.996528 -0.00352264 0.0297827 -0.00285817 0.00305083 0.00235861 0.016727 0.00386843 0.00794066 -0.031956 0.021327 -0.000534792 0.0419316 0.0447884 0.052098 8.45813e-05 8.4584e-05 3.92257e-05 2.11443e-06 2.11419e-06 3.99054e-05 0.000272664 0.000272727 2.39945e-05 0.000272664 0.000272727 2.39945e-05 0.00672672 0.00672702 0.00652153
1777369102.668984000 0 1 1 1 1 1 -0.996509 -0.00351831 0.0297914 -0.00289143 0.00307199 0.00235833 0.0167822 0.00394937 0.00804902 -0.0316716 0.0208342 -0.000450552 0.0440321 0.0514982 0.0629126 8.48613e-05 8.48641e-05 3.92783e-05 2.10925e-06 2.10901e-06 3.99002e-05 0.000273081 0.000273145 2.39593e-05 0.000273081 0.000273145 2.39593e-05 0.00360275 0.00360305 0.00339774
